count,species,genus,family,order,class,phylum,kingdom,superkingdom
52,Pseudomonas sp. Tri1,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,-,Bacteria
481,Paenibacillus sp.,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,-,Bacteria
10,Rhizobacter sp. AJA081-3,Rhizobacter,-,Burkholderiales,Betaproteobacteria,Proteobacteria,-,Bacteria
15,Nitratireductor sp.,Nitratireductor,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,-,Bacteria
18,Pseudomonas mendocina,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,-,Bacteria
1,Cygnus olor,Cygnus,Anatidae,Anseriformes,Aves,Chordata,Metazoa,Eukaryota
16,Rhodoferax sp. AJA081-3,Rhodoferax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,-,Bacteria
27,Paenibacillaceae bacterium,-,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,-,Bacteria
12,Rhodococcus qingshengii,Rhodococcus,Nocardiaceae,Corynebacteriales,Actinomycetia,Actinobacteria,-,Bacteria
78,Curtobacterium flaccumfaciens,Curtobacterium,Microbacteriaceae,Micrococcales,Actinomycetia,Actinobacteria,-,Bacteria
28,Sus scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Metazoa,Eukaryota
4,Muricauda sp.,Muricauda,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,-,Bacteria
41,Tessaracoccus sp. MC1865,Tessaracoccus,Propionibacteriaceae,Propionibacteriales,Actinomycetia,Actinobacteria,-,Bacteria
6,Cucurbitaria berberidis,Cucurbitaria,Cucurbitariaceae,Pleosporales,Dothideomycetes,Ascomycota,Fungi,Eukaryota
1,Veillonella sp. S12025-13,Veillonella,Veillonellaceae,Veillonellales,Negativicutes,Firmicutes,-,Bacteria
241,Pseudomonas chlororaphis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,-,Bacteria
1,Brevundimonas sp. AJA228-03,Brevundimonas,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,-,Bacteria
7,Fuscoporia sp.,Fuscoporia,Hymenochaetaceae,Hymenochaetales,Agaricomycetes,Basidiomycota,Fungi,Eukaryota
1,Polymorphospora rubra,Polymorphospora,Micromonosporaceae,Micromonosporales,Actinomycetia,Actinobacteria,-,Bacteria
16,Neofavolus sp. RMP-2020a,Neofavolus,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukaryota
22,Macrophomina phaseolina,Macrophomina,Botryosphaeriaceae,Botryosphaeriales,Dothideomycetes,Ascomycota,Fungi,Eukaryota
18,Actinoplanes sp. NBRC 14428,Actinoplanes,Micromonosporaceae,Micromonosporales,Actinomycetia,Actinobacteria,-,Bacteria
2,Akkermansiaceae bacterium,-,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,-,Bacteria
3,Streptomyces sp. LBUM 1480,Streptomyces,Streptomycetaceae,Streptomycetales,Actinomycetia,Actinobacteria,-,Bacteria
6,Dolosigranulum pigrum,Dolosigranulum,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,-,Bacteria
2398,uncultured bacterium,-,-,-,-,-,-,Bacteria
1,Allochromatium tepidum,Allochromatium,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,-,Bacteria
1,Cakile edentula,Cakile,Brassicaceae,Brassicales,Magnoliopsida,Streptophyta,Viridiplantae,Eukaryota
1,Streptomyces sp. LBUM 1482,Streptomyces,Streptomycetaceae,Streptomycetales,Actinomycetia,Actinobacteria,-,Bacteria
3,Devosia sp.,Devosia,Devosiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,-,Bacteria
2,Saccharothrix algeriensis,Saccharothrix,Pseudonocardiaceae,Pseudonocardiales,Actinomycetia,Actinobacteria,-,Bacteria
1,Oceanicola sp.,Oceanicola,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,-,Bacteria
10,Rhodococcus opacus,Rhodococcus,Nocardiaceae,Corynebacteriales,Actinomycetia,Actinobacteria,-,Bacteria
1,Pararhizobium sp.,Pararhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,-,Bacteria
2,Agromyces sp. G127AT,Agromyces,Microbacteriaceae,Micrococcales,Actinomycetia,Actinobacteria,-,Bacteria
1,uncultured Glomus,-,Glomeraceae,Glomerales,Glomeromycetes,Mucoromycota,Fungi,Eukaryota
