Taxon,Count
Arthrobacter sp. UA-VH0251,1
Trichoderma reesei,1
Sporichthya sp.,1
uncultured Gemmatimonadaceae bacterium,1
Aeromicrobium marinum DSM 15272,1
Rhodococcus erythropolis,1
Arthrobacter sp. EM8,1
Nocardioides sp. Root140,1
Arthrobacter sp. V21,1
Arthrobacter oryzae,1
Rhodoferax ferrireducens T118,1
Sulfuricella,1
Cellulomonas fimi ATCC 484,1
Exiguobacterales,1
Paenibacillus sp. SBD3-1,1
Arthrobacter sp. Lc10-5,1
Micrococcus sp.,1
Alcaligenes faecalis,1
Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896,1
Arthrobacter sp. EM3,1
Arthrobacter sp. TPD31,1
Kineosphaera limosa NBRC 100340,1
Aeromicrobium sp. Root472D3,1
Frigoribacterium sp. PDD-35b-13,1
Variovorax sp. 55,1
Arthrobacter sp. Hiyo4,1
Exiguobacteraceae,1
Arthrobacter sp. 31.31,1
uncultured Planctomycetia bacterium,1
Pseudomonas sp. GD100,1
Mesorhizobium sp. Root695,1
Parcubacteria group bacterium CG1_02_50_68,1
Diaphorobacter,1
Variovorax sp. S24561,1
uncultured Coxiellaceae bacterium,1
Aureimonas ureilytica,1
uncultured bacterium 5G4,1
Pseudomonas marginalis pv. marginalis,1
Arthrobacter sp. Lc10-1,1
Tepidisphaeraceae,1
Pseudomonas sp. HC4-2,1
Arthrobacter sp. BA30(2011),1
uncultured Conexibacter sp.,1
Arthrobacter sp. K8SC-10,1
Exiguobacterium aurantiacum,1
Arthrobacter sp. V3,1
Alcaligenes,1
Cryobacterium sp. ER1,1
Dermatophilaceae,1
Leotiomycetes sp.,1
Trichoderma sp. CC-2016,1
bacterium enrichment culture clone heteroA74_4W,1
Variovorax sp. enrichment culture clone Van34,1
Frondihabitans sp. PAMC 28766,1
Arthrobacter sp. EL5,1
Trichoderma gamsii,1
Arthrobacter sp. EPSL27,1
Tetrasphaera sp.,1
Pasteuria,1
Arthrobacter sp. ER5,1
uncultured bacterium gp4,1
Actinoplanes digitatis,1
Oxalobacteraceae bacterium MORI3,1
Arthrobacter sp. B2102,1
Massilia sp.,1
Arthrobacter sp. S72,1
Arthrobacter sp. EM5,1
Trichoderma citrinum,1
Sulfuricellaceae,1
Pseudomonas sp. S10724,1
Arthrobacter sp. PF2M6,1
Exiguobacterium,1
Flavitalea,2
Arthrobacter sp. B3102,1
uncultured Thermomonas sp.,1
Arthrobacter sp. Eza23,1
Phenylobacterium sp. B6.10-61,1
uncultured Sinobacteraceae bacterium,1
uncultured sludge bacterium H39,1
Cryobacterium sp. DR9,1
Arthrobacter sp. R5,1
Phycicoccus sp.,2
Plantibacter flavus,1
Geodermatophilus tzadiensis,1
Geodermatophilus,1
Bradyrhizobium sp. JS 15-10,1
beta proteobacterium MH2-3,1
Arthrobacter sp. RUGL6-5,1
Arthrobacter ginsengisoli,1
Virgibacillus marismortui,1
Actinobacteria bacterium RBG_19FT_COMBO_70_19,1
bacterium enrichment culture clone heteroA27_4W,1
Rhizobium sp.,1
Arthrobacter sp. MDT2-33-4,1
Antarctic bacterium G079,1
AT-s3-28,1
Arthrobacter sp. 13zhy,1
Sulfuricella denitrificans skB26,1
Paenibacillus agaridevorans,1
Paenarthrobacter nicotinovorans,1
Neomicrococcus aestuarii,1
Neomicrococcus,1
uncultured Arsenicicoccus sp.,1
Arthrobacter sp. Soil762,1
Kineosphaera,1
Paenibacillus sp. PAMC 26790,1
Aureimonas,1
Rhodopseudomonas sp. TUT3601,1
Rhizobacter sp. Root404,1
Pseudarthrobacter oxydans,3
